Customer ID,Referred a Friend,Tenure_in_months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,City,Zip Code,Churn Value,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction (based  on service calls),Service issue topic,Average Speed of answer in seconds,Acquisition_id,Acquisition Cost,Retenion_cost_per_customer
9518-XXBXE,Yes,10,,Yes,25.13,No,Yes,DSL,30,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,75.3,720.45,0,216,251.3,Male,80,Patterson,95363,0,4254,1,1,4,Technical Support,59.5,1,40,3.7
4884-TVUQF,No,57,Offer B,Yes,36.89,Yes,Yes,DSL,17,Yes,No,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,101.3,5779.6,0,983,2102.73,Female,80,Occidental,95465,0,4421,1,0,4,Streaming,79,1,40,6.3
8755-IWJHN,Yes,69,,Yes,49.91,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,95.35,6382,0,830,3443.79,Male,73,Honeydew,95545,0,6132,3,0,3.333333333,Technical Support,112,1,40,7
0929-PECLO,No,63,Offer B,Yes,41.8,Yes,Yes,DSL,16,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.6,5538.8,0,0,2633.4,Female,74,Klamath,95548,0,4438,0,0,3.666666667,Technical Support,59.5,1,40,7
8024-XNAFQ,No,72,,Yes,31.31,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.4,7748.75,0,0,2254.32,Female,66,Isleton,95641,0,5294,0,0,4,Contract related,48,1,40,8
8979-CAMGB,No,64,,Yes,10.07,Yes,Yes,Cable,26,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,102.1,6688.1,0,1739,644.48,Male,67,Vacaville,95687,0,6100,4,2,5,Streaming,19,1,40,7
6139-ZZRBQ,No,64,,Yes,4.99,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,1198.05,0,0,319.36,Male,79,Granite Bay,95746,0,4309,0,0,3.25,Contract related,116,1,40,7
7594-LZNWR,No,34,Offer C,Yes,13.56,No,Yes,DSL,30,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,69.15,2275.1,0,683,461.04,Male,67,Sacramento,95826,0,4478,2,0,3.5,Streaming,88,1,40,5.4
3996-ZNWYK,Yes,71,,Yes,32.12,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,1388.45,0,0,2280.52,Male,77,Sacramento,95832,0,5819,1,0,3.75,Streaming,15,1,40,8
5216-WASFJ,Yes,31,Offer C,Yes,5.3,Yes,Yes,DSL,3,No,No,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,84.85,2633.4,0,79,164.3,Female,68,Challenge,95925,0,5603,0,0,3.5,Contract related,92,1,40,5.4
7515-LODFU,No,69,,Yes,20.62,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.3,1356.3,0,0,1422.78,Male,67,Burney,96013,0,4042,0,0,3,Streaming,87.5,1,40,7
6941-KXRRV,Yes,48,,Yes,34.43,No,Yes,Fiber Optic,2,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.95,2789.7,0,0,1652.64,Female,65,Dorris,96023,0,4815,1,1,3,Admin Support,87.33333333,1,40,5.9
0533-UCAAU,Yes,57,,Yes,48.16,Yes,Yes,Cable,10,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,71.1,4140.1,0,0,2745.12,Male,72,Montgomery Creek,96065,0,5462,0,0,4,Contract related,106,1,40,6.3
4584-LBNMK,Yes,45,,Yes,44.91,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.7,1174.35,0,0,2020.95,Male,79,Portola,96122,0,5644,1,0,4,Contract related,120,1,40,5.9
3898-GUYTS,No,45,,Yes,12.67,Yes,Yes,Cable,4,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,97.05,4385.05,0,175,570.15,Female,71,Ravendale,96123,0,4735,0,0,4.1,Technical Support,91,1,40,5.9
5117-IFGPS,Yes,29,Offer C,Yes,36.75,Yes,Yes,Cable,12,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,2357.75,0,0,1065.75,Male,73,Tahoe City,96145,0,2217,0,0,4.3,Streaming,113,1,40,5
7852-LECYP,Yes,13,Offer D,Yes,48.15,Yes,Yes,DSL,6,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,93.8,1261,0,0,625.95,Male,79,Los Angeles,90019,0,5870,1,0,4.5,Payment related,60,1,40,4.3
8595-SIZNC,Yes,22,Offer D,Yes,15.27,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.6,548.8,0,0,335.94,Female,69,Los Angeles,90026,0,2628,0,0,4.6,Payment related,97,1,40,5
6925-BAYGL,Yes,53,,Yes,19.03,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,1275.6,0,0,1008.59,Female,79,Inglewood,90303,0,5295,2,1,3,Contract related,18,1,40,6.3
4135-FRWKJ,Yes,55,,Yes,34.57,Yes,Yes,DSL,19,Yes,No,Yes,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,76.25,4154.55,0,789,1901.35,Female,66,Santa Monica,90404,0,4319,1,0,3,Admin Support,80,1,40,6.3
1078-TDCRN,Yes,3,,No,0,No,Yes,Fiber Optic,3,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.75,82.85,0,2,0,Female,75,Agoura Hills,91301,0,4133,0,0,3.5,Admin Support,97,1,40,3.7
5336-UFNZP,Yes,65,Offer B,Yes,19.58,Yes,Yes,Cable,26,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.45,7047.5,0,1832,1272.7,Female,65,Monterey Park,91755,0,6211,2,0,4,Contract related,27,1,40,7
8777-MBMTS,Yes,65,Offer B,Yes,36.49,No,Yes,DSL,9,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.85,6725.5,0,60.53,2371.85,Female,65,West Covina,91791,0,4872,0,0,3.5,Contract related,71.5,1,40,7
2615-YVMYX,Yes,71,,Yes,30.59,Yes,Yes,Cable,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,107.5,7713.55,0,0,2171.89,Male,68,Chula Vista,91915,0,5775,1,0,3,Admin Support,113,1,40,8
8075-GXIUB,Yes,9,,Yes,22.79,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.85,183.15,0,0,205.11,Male,79,Spring Valley,91978,0,5601,1,0,3,Streaming,64,1,40,3.7
2144-BFDSO,Yes,50,Offer B,Yes,9.18,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,108.75,5431.9,0,109,459,Female,70,Ranchita,92066,0,5211,0,0,3.4,Payment related,61.5,1,40,5.9
2786-GCDPI,No,50,Offer B,Yes,17.65,Yes,Yes,Fiber Optic,29,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,5222.35,0,0,882.5,Female,75,Pioneertown,92268,0,5570,0,0,4.333333333,Admin Support,123,1,40,5.9
8490-BXHEO,No,18,,Yes,38.79,Yes,Yes,DSL,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1411.65,0,0,698.22,Male,67,Lucerne Valley,92356,0,5137,2,0,5,Technical Support,38,1,40,4.3
0248-PGHBZ,No,67,Offer A,Yes,2.57,No,Yes,Fiber Optic,21,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.45,6140.85,0,0,172.19,Female,69,San Clemente,92672,0,5857,0,0,3.571428571,Payment related,114,1,40,7
9279-CJEOJ,No,21,,Yes,37.4,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,2025.1,0,0,785.4,Female,77,Anaheim,92801,0,5691,1,1,4,Streaming,104.25,1,40,5
8029-XYPWT,Yes,71,Offer A,Yes,46.82,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.05,8016.6,0,0,3324.22,Male,72,Anaheim,92806,0,4438,0,0,4,Admin Support,101,1,40,8
6646-JPPHA,No,14,,Yes,48.01,No,Yes,Cable,2,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.85,1043.8,0,0,672.14,Female,76,Fullerton,92832,0,5327,1,0,4,Payment related,87,1,40,4.3
4619-EVPHY,Yes,20,,Yes,38.85,No,Yes,Cable,2,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91,1859.5,0,0,777,Female,65,Lamont,93241,0,3748,0,0,4,Technical Support,83,1,40,4.3
4462-CYWMH,Yes,62,Offer B,Yes,27.49,Yes,Yes,DSL,3,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,5629.55,0,0,1704.38,Male,65,Lindsay,93247,0,4981,1,0,4,Admin Support,87,1,40,7
1576-PFZIW,Yes,70,Offer A,Yes,14.48,No,Yes,DSL,7,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.35,7511.9,0,0,1013.6,Male,70,Bakersfield,93301,0,5866,2,1,4,Technical Support,34.5,1,40,7
3312-ZWLGF,No,29,,Yes,10.55,Yes,Yes,Fiber Optic,2,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.3,2414.55,0,0,305.95,Male,69,Acton,93510,0,3172,0,0,3.333333333,Admin Support,32,1,40,5
0795-XCCTE,No,72,Offer A,Yes,26.01,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.4,1809.35,0,0,1872.72,Male,80,Bishop,93514,0,6141,1,0,3,Contract related,24,1,40,8
2384-OVPSA,No,38,,Yes,4.09,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.2,735.9,0,0,155.42,Female,65,Caruthers,93609,0,4947,0,0,3.428571429,Admin Support,54,1,40,5.4
1371-WEPDS,Yes,40,,Yes,28.56,No,Yes,Cable,18,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,55.8,2283.3,0,0,1142.4,Male,71,Chowchilla,93610,0,3587,1,0,3.571428571,Payment related,101,1,40,5.4
5937-EORGB,Yes,15,,Yes,22.83,Yes,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,96.5,1392.25,0,362,342.45,Male,79,Five Points,93624,0,2394,2,0,3.857142857,Technical Support,45,1,40,4.3
5539-HIVAK,Yes,28,,Yes,25.57,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,25.7,734.6,0,0,715.96,Female,79,Friant,93626,0,3136,1,0,4,Technical Support,45,1,40,5
1162-ECVII,Yes,72,Offer A,Yes,18.74,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.75,7932.5,0,0,1349.28,Male,66,Fresno,93704,0,4265,1,0,4,Payment related,46,1,40,8
1697-NVVGY,Yes,19,,Yes,30.44,No,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,1286.05,0,0,578.36,Male,71,Fresno,93728,0,4533,0,0,4.25,Payment related,125,1,40,4.3
4976-LNFVV,Yes,19,,No,0,No,Yes,Cable,14,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,0,8.08,0,Male,65,Daly City,94015,0,4615,0,0,4.5,Technical Support,14,1,40,4.3
4118-CEVPF,No,35,,Yes,32.92,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.8,3836.3,0,0,1152.2,Female,74,Redwood City,94062,0,2125,0,0,4.875,Streaming,59,1,40,5.4
2428-HYUNX,Yes,44,,Yes,1.89,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.35,847.25,0,0,83.16,Male,74,San Francisco,94109,0,4975,2,0,5,Technical Support,87,1,40,5.9
2931-FSOHN,No,13,,Yes,49.9,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.9,788.35,0,0,648.7,Male,76,Napa,94559,0,5254,0,0,3.285714286,Payment related,116,1,40,4.3
8421-WZOOW,Yes,57,,Yes,28.25,No,Yes,Fiber Optic,15,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,95.3,5567.45,0,835,1610.25,Female,75,Rio Vista,94571,0,4912,0,0,3.066666667,Contract related,97.5,1,40,6.3
2957-JIRMN,No,62,,Yes,19.52,Yes,Yes,DSL,3,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.45,4959.15,0,0,1210.24,Female,69,Vallejo,94591,0,4166,1,0,3.133333333,Contract related,106,1,40,7
5671-UUNXD,Yes,50,,Yes,36.58,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.65,5189.75,0,0,1829,Female,79,Nicasio,94946,0,5791,1,0,3.333333333,Contract related,88.5,1,40,5.9
4698-KVLLG,No,51,,Yes,47.46,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,967.9,0,0,2420.46,Female,66,San Quentin,94964,0,4224,1,0,3.4,Admin Support,96,1,40,6.3
0282-NVSJS,Yes,12,Offer D,No,0,No,Yes,Fiber Optic,14,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,29.3,355.9,0,50,0,Female,70,Aromas,95004,0,3353,1,0,3.466666667,Payment related,64,1,40,4.3
3055-OYMSE,No,53,,Yes,16.74,No,Yes,Cable,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.8,4003.85,0,60.06,887.22,Female,75,Saratoga,95070,0,6469,0,0,3.733333333,Streaming,87.5,1,40,6.3
1468-DEFNC,Yes,64,,Yes,37.09,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.4,1548.65,0,0,2373.76,Male,69,San Jose,95130,0,4772,0,0,3.8,Contract related,84,1,40,7
9605-WGJVW,No,1,,Yes,22.34,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,70.2,0,0,22.34,Female,69,Stockton,95204,0,2422,2,1,3.866666667,Technical Support,47,1,40,3.7
9000-PLFUZ,Yes,60,,No,0,No,Yes,DSL,22,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,49.45,2907.55,0,0,0,Female,70,Merced,95340,0,4277,1,0,3,Streaming,99,1,40,6.3
8495-PRWFH,No,42,,Yes,27,Yes,Yes,Cable,30,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.65,2421.75,0,0,1134,Female,66,Waterford,95386,0,5831,0,0,3.777777778,Payment related,116,1,40,5.9
0439-IFYUN,No,18,Offer D,Yes,21.09,No,Yes,Fiber Optic,18,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.7,1294.6,0,233,379.62,Female,78,Escondido,92027,0,3896,0,0,3.888888889,Streaming,44,1,40,4.3
4476-OSWTN,Yes,69,,Yes,8.3,Yes,Yes,DSL,14,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Mailed Check,110.55,7610.1,0,0,572.7,Male,73,Witter Springs,95493,0,4887,1,0,3,Technical Support,18,1,40,7
4023-RTIQM,Yes,31,Offer C,No,0,No,Yes,Cable,21,Yes,Yes,Yes,No,No,Yes,No,No,One Year,Yes,Credit Card,50.4,1580.1,0,332,0,Female,72,Redcrest,95569,0,2166,0,0,3.285714286,Payment related,93,1,40,5.4
6048-QBXKL,No,2,Offer E,Yes,31.74,Yes,Yes,Fiber Optic,25,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.55,118.25,0,0,63.48,Female,68,Madison,95653,0,2069,0,0,3.857142857,Contract related,43,1,40,3.7
6734-FQAJX,No,67,,Yes,34.23,No,Yes,Fiber Optic,11,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,105.05,7171.7,0,789,2293.41,Male,65,Somerset,95684,0,4143,1,0,4,Contract related,105,1,40,7
5298-GSTLM,No,60,Offer B,Yes,48.92,Yes,Yes,Cable,11,Yes,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,101.4,6176.6,0,679,2935.2,Female,74,Sacramento,95817,0,4483,0,0,4,Streaming,35,1,40,6.3
3865-ZYKAD,Yes,69,,Yes,14.76,Yes,Yes,DSL,14,Yes,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.9,5785.65,0,810,1018.44,Male,77,Sacramento,95831,0,4503,1,0,3.8,Technical Support,56,1,40,7
3256-EZDBI,Yes,51,Offer B,No,0,No,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,29.45,1459.35,0,306,0,Male,71,Greenville,95947,0,6285,0,0,3.2,Admin Support,71,1,40,6.3
4726-DLWQN,No,50,Offer B,Yes,25.23,Yes,Yes,Fiber Optic,23,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,3454.6,0,795,1261.5,Male,69,Live Oak,95953,0,5596,2,0,3,Payment related,54,1,40,5.9
0230-UBYPQ,Yes,63,Offer B,No,0,No,Yes,Fiber Optic,7,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,2298.9,0,0,0,Male,76,Hyampom,96046,0,5089,0,0,3,Payment related,54,1,40,7
1763-KUAAW,No,18,Offer D,Yes,37.53,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.35,369.6,0,0,675.54,Female,77,Junction City,96048,0,4713,1,0,3,Streaming,54,1,40,4.3
6969-MVBAI,No,9,Offer E,Yes,40,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,816.8,0,0,360,Female,66,Davis Creek,96108,0,2893,0,0,3,Payment related,43,1,40,3.7
0822-QGCXA,Yes,27,Offer C,Yes,3.43,Yes,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.85,2310.2,0,0,92.61,Female,76,Los Angeles,90068,0,5907,0,0,3,Streaming,77,1,40,5
2452-MRMZF,Yes,72,,Yes,8.48,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.7,1937.4,0,0,610.56,Female,70,Inglewood,90303,0,5079,2,1,3,Payment related,34,1,40,8
1754-GKYPY,Yes,22,,Yes,22.38,No,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1938.9,0,0,492.36,Male,65,Carson,90746,0,4180,0,0,3,Streaming,36,1,40,5
6120-RJKLU,Yes,62,Offer B,Yes,24.62,No,Yes,Cable,29,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,79.95,4819.75,0,0,1526.44,Female,69,Sierra Madre,91024,0,6488,2,0,3,Admin Support,57,1,40,7
6563-VNPMN,No,45,,Yes,4.14,No,Yes,DSL,20,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,3778.1,0,75.56,186.3,Female,80,Sylmar,91342,0,5397,1,0,3,Admin Support,72,1,40,5.9
7921-LMDFQ,No,51,,Yes,4.14,No,Yes,Fiber Optic,21,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94,4905.75,0,0,211.14,Male,69,Chula Vista,91910,0,6034,2,1,3,Streaming,50,1,40,6.3
5820-PTRYM,Yes,56,,Yes,26.82,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,68.45,4014,0,0,1501.92,Female,75,Chula Vista,91913,0,4368,0,0,3,Technical Support,75,1,40,6.3
6211-WHMYA,No,64,,No,0,No,Yes,Fiber Optic,21,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.85,2751,0,578,0,Female,77,Chula Vista,91915,0,6055,0,0,3,Admin Support,100,1,40,7
4690-PKDQG,Yes,42,,Yes,22.89,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.55,3930.6,0,472,961.38,Female,66,San Diego,92102,0,4121,0,0,3,Technical Support,71,1,40,5.9
2274-XUATA,Yes,72,Offer A,No,0,No,Yes,DSL,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63.1,4685.55,0,0,0,Male,78,Earp,92242,0,4933,1,0,3,Admin Support,82,1,40,8
1035-IPQPU,Yes,63,,Yes,18.14,Yes,Yes,Cable,2,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.5,6479.4,0,130,1142.82,Female,77,Parker Dam,92267,0,5187,0,0,2.2,Technical Support,110,1,40,7
9305-CDSKC,No,8,,Yes,12.15,Yes,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.636,820.5,0,238,97.2,Female,31,Los Angeles,90006,1,5372,2,1,3,Streaming,57,1,40,3.7
7892-POOKP,No,28,Offer C,Yes,4.89,Yes,Yes,DSL,52,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,108.992,3046.05,0,1584,136.92,Female,23,Los Angeles,90010,1,5003,2,1,3,Contract related,109,1,40,5
1066-JKSGK,No,1,,Yes,33.58,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,20.15,0,0,33.58,Male,29,Los Angeles,90024,1,4832,1,0,2,Payment related,68,1,40,3.7
5380-WJKOV,No,34,Offer C,Yes,21.69,Yes,Yes,Cable,31,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.604,3549.25,0,1100,737.46,Male,51,Los Angeles,90041,1,2941,2,0,2,Admin Support,70,1,40,5.4
8168-UQWWF,No,11,,Yes,27.57,Yes,Yes,Cable,20,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,101.764,1105.4,0,221,303.27,Female,48,Los Angeles,90042,1,5674,0,0,2.25,Technical Support,18,1,40,4.3
6207-WIOLX,Yes,25,Offer C,No,0,No,Yes,Cable,53,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,60.944,1502.65,4.48,79.64,0,Female,27,Avalon,90704,1,4190,3,0,1,Contract related,22,1,40,5
3091-FYHKI,No,1,Offer E,No,0,No,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,36.868,35.45,0,0,0,Male,64,Harbor City,90710,1,2301,2,1,1,Contract related,115,1,40,3.7
3874-EQOEP,No,7,Offer E,Yes,20.52,Yes,Yes,Cable,31,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,98.8,655.5,36.6,203,143.64,Male,32,Long Beach,90804,1,2786,0,0,1,Technical Support,81.5,1,40,3.7
1875-QIVME,Yes,2,Offer E,Yes,11.51,Yes,Yes,DSL,58,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,108.576,242.8,45.44,141,23.02,Female,26,Tujunga,91042,1,4690,5,2,1,Streaming,84,1,40,3.7
0691-JVSYA,Yes,53,,Yes,40.62,No,Yes,DSL,80,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,98.644,5000.2,18.55,4000,2152.86,Female,24,Pasadena,91103,1,4328,3,1,1,Technical Support,79.5,1,40,6.3
6317-YPKDH,No,1,Offer E,No,0,No,Yes,Cable,30,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,31.148,29.95,0,0,0,Female,54,Glendale,91202,1,4534,4,4,1.5,Streaming,75,1,40,3.7
0322-YINQP,No,1,,Yes,11.35,No,Yes,Cable,10,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,50.492,48.55,0,0,11.35,Male,37,Covina,91723,1,5687,5,0,2.4,Admin Support,53,1,40,3.7
5940-AHUHD,No,1,Offer E,Yes,44.59,No,Yes,Cable,45,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,73.424,70.6,0,0,44.59,Male,30,Pomona,91768,1,3338,5,0,2.5,Technical Support,42.5,1,40,3.7
4484-GLZOU,Yes,52,,Yes,10.59,Yes,Yes,DSL,53,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.252,5624.85,27.6,2981,550.68,Female,20,San Dimas,91773,1,4839,0,0,3,Payment related,13,1,40,6.3
5583-SXDAG,Yes,1,Offer E,Yes,19.15,No,Yes,Cable,20,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.8,70,0,0,19.15,Male,41,Alhambra,91803,1,4094,0,0,2.5,Admin Support,60,1,40,3.7
3580-REOAC,No,10,,Yes,49.58,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,46.644,435.4,0,83,495.8,Male,34,San Diego,92122,1,4061,2,0,2,Admin Support,32,1,40,3.7
6390-DSAZX,No,1,,Yes,6.19,No,Yes,Fiber Optic,57,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,76.544,73.6,0,0,6.19,Female,21,San Diego,92122,1,2565,4,1,2,Technical Support,40.75,1,40,3.7
2868-SNELZ,No,2,,Yes,5.32,Yes,Yes,Cable,22,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,83.824,155.8,0,34,10.64,Female,54,San Diego,92122,1,2683,3,1,1,Streaming,94,1,40,3.7
4322-RCYMT,Yes,68,Offer A,Yes,29.18,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,78.832,5293.95,0,1059,1984.24,Male,63,San Diego,92122,1,4903,0,0,1.333333333,Streaming,92,1,40,7
6680-NENYN,No,43,,Yes,12.88,Yes,Yes,Fiber Optic,65,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.784,4759.85,0,0,553.84,Female,24,San Diego,92122,1,5250,1,0,1.666666667,Streaming,35,1,40,5.9
