,Customer ID,Referred a Friend,Tenure_in_months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,City,Churn Value,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction (based  on service calls),Service issue topic,Average Speed of answer in seconds,Acquisition_id,Acquisition Cost,Retenion_cost_per_customer,Number of Referrals,Total Revenue,Satisfaction Score,Senior Citizen,Married,Dependents
3181,6713-OKOMC,No,10,Offer D,No,0.0,No,Yes,Fiber Optic,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.75,301.9,0.0,0.0,0.0,Female,42,Los Angeles,0,2013,0,0,3.0,Streaming,117.0,1,40,3.7,0,301.9,3,No,No,No
3182,8091-TTVAX,Yes,58,Offer B,Yes,5.69,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,100.35,5681.1,0.0,0.0,330.02,Male,39,Los Angeles,0,6432,2,1,3.0,Streaming,58.0,1,40,6.3,7,6011.120000000001,3,No,Yes,No
3183,5129-JLPIS,No,25,,Yes,10.4,No,Yes,Fiber Optic,48,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.5,2686.05,0.0,1289.0,260.0,Male,27,Los Angeles,0,5822,0,0,3.0,Technical Support,84.0,1,40,5.0,0,2946.05,3,No,No,No
3184,3655-SNQYZ,Yes,69,Offer A,Yes,33.23,Yes,Yes,DSL,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,113.25,7895.15,0.0,237.0,2292.87,Female,48,Los Angeles,0,5141,2,0,3.0,Payment related,54.0,1,40,7.0,7,10188.02,4,No,Yes,No
3185,4183-MYFRB,No,21,Offer D,Yes,6.49,No,Yes,Fiber Optic,73,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.05,1862.9,0.0,0.0,136.29,Female,30,Los Angeles,0,5982,0,0,3.0,Technical Support,42.0,1,40,5.0,0,2029.19,3,No,No,No
3186,6865-JZNKO,No,30,,Yes,19.41,No,Yes,Fiber Optic,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,1530.6,0.0,0.0,582.3,Female,25,Los Angeles,0,2725,2,0,3.0,Streaming,100.0,1,40,5.0,0,2112.8999999999996,4,No,No,No
3187,6827-IEAUQ,Yes,27,,Yes,40.21,No,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15,1874.45,0.0,0.0,1085.67,Female,46,Los Angeles,0,3213,0,0,3.0,Streaming,80.66666666666667,1,40,5.0,5,2960.12,3,No,Yes,No
3188,7310-EGVHZ,No,1,Offer E,Yes,24.48,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,20.2,0.0,0.0,24.48,Male,35,Los Angeles,0,5526,0,0,3.0,Technical Support,91.33333333333333,1,40,3.7,0,44.68,5,No,No,No
3189,6234-RAAPL,Yes,72,,Yes,23.66,Yes,Yes,Fiber Optic,26,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,99.9,7251.7,0.0,1885.0,1703.52,Female,60,Los Angeles,0,5915,1,0,3.0,Technical Support,102.0,1,40,8.0,7,8955.22,4,No,Yes,No
3190,6572-ADKRS,No,46,Offer B,Yes,42.44,No,Yes,Cable,69,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,74.8,3548.3,0.0,2448.0,1952.24,Female,19,Los Angeles,0,3395,1,1,3.0,Technical Support,82.0,1,40,5.9,0,5500.54,3,No,No,No
3191,8865-TNMNX,Yes,10,Offer D,Yes,26.17,No,Yes,Fiber Optic,7,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,49.55,475.7,0.0,3.33,261.7,Male,53,Los Angeles,0,2392,2,0,3.0,Streaming,24.0,1,40,3.7,6,737.4000000000001,3,No,Yes,No
3192,9489-DEDVP,Yes,70,,Yes,29.38,Yes,Yes,Fiber Optic,23,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,69.2,4872.35,0.0,112.06,2056.6,Female,52,Los Angeles,0,4715,1,0,3.0,Admin Support,10.0,1,40,7.0,8,7008.950000000001,3,No,Yes,No
3193,0434-CSFON,Yes,47,Offer B,Yes,38.15,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,4707.1,0.0,0.0,1793.05,Female,34,Los Angeles,0,4488,1,0,3.0,Technical Support,24.0,1,40,5.9,3,6500.150000000001,3,No,Yes,No
3194,0526-SXDJP,Yes,72,Offer A,No,0.0,No,Yes,DSL,17,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,42.1,2962.0,0.0,50.35,0.0,Male,36,Bell,0,6091,0,0,3.0,Payment related,66.0,1,40,8.0,7,2962.0,4,No,Yes,No
3195,0557-ASKVU,Yes,18,Offer D,Yes,44.97,No,Yes,Fiber Optic,7,No,No,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,54.4,957.1,0.0,67.0,809.46,Female,43,Beverly Hills,0,4948,0,0,3.0,Admin Support,66.5,1,40,4.3,2,1766.56,5,No,Yes,No
3196,8627-ZYGSZ,Yes,47,Offer B,Yes,39.52,Yes,Yes,Cable,30,No,Yes,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,78.9,3650.35,0.0,1095.0,1857.44,Male,32,Compton,0,3817,2,0,3.0,Technical Support,39.0,1,40,5.9,8,5507.79,5,No,Yes,No
3197,7410-OIEDU,No,10,,Yes,48.38,No,Yes,Fiber Optic,42,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,887.35,0.0,0.0,483.8,Male,29,Culver City,0,5983,0,0,3.0,Contract related,34.0,1,40,3.7,0,1371.15,3,No,No,No
3198,0731-EBJQB,Yes,52,Offer B,Yes,5.65,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.4,1090.65,0.0,0.0,293.8,Female,24,Downey,0,5482,1,1,3.0,Technical Support,107.0,1,40,6.3,3,1384.45,3,No,Yes,No
3199,6416-JNVRK,No,46,Offer B,Yes,2.03,No,Yes,Fiber Optic,7,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,55.65,2688.85,0.0,0.0,93.38,Female,50,Gardena,0,2867,0,0,3.0,Contract related,63.0,1,40,5.9,0,2782.23,5,No,No,No
3200,3887-PBQAO,Yes,45,Offer B,Yes,22.49,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,25.9,1216.6,0.0,0.0,1012.05,Female,48,Hermosa Beach,0,5741,3,2,3.0,Contract related,64.0,1,40,5.9,4,2228.6499999999996,4,No,Yes,No
3201,9919-YLNNG,No,42,Offer B,Yes,40.15,No,Yes,DSL,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.8,4327.5,0.0,0.0,1686.3,Female,38,Malibu,0,4005,1,0,3.0,Admin Support,43.0,1,40,5.9,0,6123.8,4,No,No,No
3202,3016-KSVCP,Yes,29,Offer C,No,0.0,No,Yes,DSL,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,33.75,1009.25,0.0,0.0,0.0,Male,47,Rancho Palos Verdes,0,3664,0,0,3.4,Contract related,27.0,1,40,5.0,4,1009.25,3,No,Yes,No
3203,6380-ARCEH,No,1,Offer E,Yes,41.1,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2,20.2,0.0,0.0,41.1,Male,19,Inglewood,0,2710,3,0,3.0,Payment related,103.0,1,40,3.7,0,61.3,3,No,No,No
3204,3679-XASPY,Yes,1,Offer E,Yes,16.44,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0.0,0.0,16.44,Female,38,Inglewood,0,5612,1,0,3.2,Payment related,81.0,1,40,3.7,1,35.89,3,No,Yes,Yes
3205,9750-BOOHV,No,32,Offer C,No,0.0,No,Yes,Fiber Optic,18,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,30.15,927.65,0.0,0.0,0.0,Female,60,Torrance,0,3585,1,0,4.0,Technical Support,69.0,1,40,5.4,0,927.65,4,No,No,No
3206,2848-YXSMW,Yes,72,Offer A,Yes,49.5,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1363.25,0.0,0.0,3564.0,Male,38,Torrance,0,5234,0,0,4.25,Contract related,75.0,1,40,8.0,1,4927.25,5,No,Yes,No
3207,1091-SOZGA,Yes,56,,Yes,42.37,Yes,Yes,DSL,71,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.8,5515.45,0.0,0.0,2372.72,Female,27,La Palma,0,4606,0,0,5.0,Admin Support,79.0,1,40,6.3,1,7888.17,4,No,Yes,No
3208,6734-PSBAW,Yes,72,Offer A,Yes,1.86,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,23.55,1723.95,0.0,0.0,133.92,Male,46,Santa Fe Springs,0,5901,1,0,4.272727272727272,Admin Support,94.0,1,40,8.0,1,1857.8700000000001,3,No,Yes,No
3209,3930-ZGWVE,No,1,,Yes,15.77,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0.0,15.77,Male,45,Stanton,0,2484,2,0,4.090909090909091,Technical Support,120.0,1,40,3.7,0,35.519999999999996,3,No,No,No
3210,7799-LGRDP,No,43,,Yes,25.53,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.7,1188.2,0.0,0.0,1097.79,Female,42,Lakewood,0,2017,0,0,3.545454545454545,Payment related,47.0,1,40,5.9,0,2285.99,4,No,No,No
3211,6837-BJYDQ,No,3,,Yes,35.65,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.6,61.35,0.0,0.0,106.95,Male,42,Wilmington,0,2543,1,0,4.6,Streaming,124.0,1,40,3.7,0,168.29999999999998,5,No,No,No
3212,3466-BYAVD,Yes,15,,Yes,8.44,No,Yes,DSL,21,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,69.5,1071.4,0.0,225.0,126.6,Male,50,Long Beach,0,3128,1,1,5.0,Admin Support,22.0,1,40,4.3,1,1198.0,4,No,Yes,Yes
3213,9073-ZZIAY,Yes,62,,Yes,43.2,No,Yes,Cable,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.1,5215.25,0.0,119.95,2678.4,Male,51,Long Beach,0,5769,1,2,5.0,Technical Support,54.0,1,40,7.0,2,7893.65,4,No,Yes,No
3214,9167-APMXZ,No,22,,Yes,19.2,Yes,Yes,Fiber Optic,41,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.15,1821.95,0.0,0.0,422.4,Female,23,Long Beach,0,3549,0,0,5.0,Payment related,103.0,1,40,5.0,0,2304.35,3,No,No,No
3215,6371-NZYEG,Yes,16,,Yes,23.31,No,Yes,Fiber Optic,27,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,64.25,1024.0,0.0,27.65,372.96,Male,38,Long Beach,0,5511,0,0,4.666666666666667,Streaming,54.5,1,40,4.3,9,1396.96,4,No,Yes,No
3216,7554-NEWDD,No,10,,Yes,32.1,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.7,251.6,0.0,0.0,321.0,Male,44,Long Beach,0,3611,1,1,4.333333333333333,Streaming,84.0,1,40,3.7,0,572.6,5,No,No,No
3217,6345-FZOQH,Yes,69,Offer A,Yes,30.86,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1363.45,0.0,0.0,2129.34,Male,40,La Canada Flintridge,0,5570,0,0,3.0,Technical Support,99.0,1,40,7.0,3,3492.79,5,No,Yes,No
3218,1159-WFSGR,Yes,16,Offer D,Yes,45.54,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.4,321.4,0.0,0.0,728.64,Female,59,South Pasadena,0,3990,4,0,3.0,Admin Support,55.0,1,40,4.3,3,1050.04,4,No,Yes,Yes
3219,6727-IOTLZ,Yes,14,Offer D,Yes,5.17,No,Yes,Cable,25,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.95,1181.75,0.0,0.0,72.38,Male,48,Pasadena,0,2564,1,0,3.0,Payment related,61.0,1,40,4.3,3,1254.13,3,No,Yes,No
3220,5524-KHNJP,Yes,33,Offer C,Yes,48.85,No,Yes,Fiber Optic,30,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,No,Credit Card,74.75,2453.3,0.0,736.0,1612.05,Male,35,Glendale,0,5344,3,0,3.75,Payment related,75.0,1,40,5.4,7,4065.3500000000004,3,No,Yes,No
3221,7100-FQPRV,Yes,43,Offer B,Yes,48.1,Yes,Yes,Fiber Optic,51,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,71.9,3173.35,0.0,161.84,2068.3,Male,24,Canoga Park,0,4106,1,0,3.0,Streaming,108.0,1,40,5.9,5,5241.65,3,No,Yes,No
3222,2604-IJPDU,No,20,Offer D,Yes,28.57,No,Yes,DSL,15,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,96.55,1901.65,0.0,285.0,571.4,Female,32,Encino,0,4382,0,0,4.0,Contract related,64.0,1,40,4.3,0,2473.05,3,No,Yes,No
3223,6168-YBYNP,No,59,Offer B,Yes,48.12,Yes,Yes,Fiber Optic,51,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,111.35,6519.75,0.0,3325.0,2839.08,Male,19,Newhall,0,6047,1,0,4.5,Streaming,18.0,1,40,6.3,0,9358.83,5,No,No,No
3224,3645-DEYGF,No,1,,Yes,7.57,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,20.75,0.0,0.0,7.57,Male,29,Northridge,0,3358,3,0,5.0,Payment related,31.0,1,40,3.7,0,28.32,5,No,No,Yes
3225,9323-HGFWY,No,27,Offer C,Yes,20.02,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.9,2681.15,0.0,0.0,540.54,Female,55,Porter Ranch,0,3795,1,1,3.0,Technical Support,118.0,1,40,5.0,0,3221.69,3,No,Yes,No
3226,7674-YTAFD,No,33,Offer C,Yes,42.29,No,Yes,Cable,13,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.95,2684.85,0.0,0.0,1395.57,Female,64,North Hills,0,3118,2,0,3.333333333333333,Streaming,47.0,1,40,5.4,0,4080.42,3,No,No,No
3227,6348-SNFUS,Yes,72,Offer A,No,0.0,No,Yes,Fiber Optic,47,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card,55.45,4179.2,0.0,1964.0,0.0,Male,30,Granada Hills,0,4556,0,0,3.666666666666667,Payment related,53.0,1,40,8.0,5,4179.2,3,No,Yes,No
3228,1347-KTTTA,Yes,64,Offer B,Yes,40.49,No,Yes,Cable,69,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,102.45,6654.1,0.0,4591.0,2591.36,Male,22,Canyon Country,0,6398,0,0,4.0,Streaming,55.0,1,40,7.0,10,9245.460000000001,3,No,Yes,No
3229,4709-LKHYG,Yes,29,Offer C,Yes,27.72,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.0,540.05,0.0,0.0,803.88,Female,23,Tarzana,0,3800,1,2,5.0,Admin Support,118.0,1,40,5.0,6,1343.9299999999998,5,No,Yes,No
3230,0230-WEQUW,Yes,66,,No,0.0,No,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,56.6,3789.2,0.0,1099.0,0.0,Male,38,Woodland Hills,0,5500,0,0,4.5,Technical Support,105.0,1,40,7.0,1,3789.2,4,No,Yes,No
3231,5961-VUSRV,No,12,Offer D,Yes,16.72,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.35,219.35,0.0,0.0,200.64,Female,53,Sherman Oaks,0,4451,2,1,5.0,Admin Support,67.5,1,40,4.3,0,419.99,5,No,No,No
3232,6778-JFCMK,No,24,Offer C,No,0.0,No,Yes,Fiber Optic,46,Yes,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,50.6,1288.75,0.0,593.0,0.0,Male,28,Van Nuys,0,4806,1,0,3.0,Payment related,37.0,1,40,5.0,0,1288.75,3,No,No,No
3233,0945-TSONX,Yes,47,Offer B,Yes,29.15,Yes,Yes,DSL,52,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.3,4107.25,0.0,0.0,1370.05,Female,22,Encino,0,5698,3,0,3.0,Streaming,70.0,1,40,5.9,6,5607.3,3,No,Yes,No
3234,7083-MIOPC,No,72,,Yes,42.36,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1566.9,0.0,0.0,3049.92,Female,62,Burbank,0,5733,0,0,3.0,Technical Support,41.5,1,40,8.0,0,4616.82,4,No,No,No
3235,0621-JFHOL,No,10,Offer D,No,0.0,No,Yes,Fiber Optic,29,No,No,No,Yes,No,No,No,No,Two Year,Yes,Mailed Check,29.6,299.05,0.0,87.0,0.0,Female,41,North Hollywood,0,3180,1,2,3.0,Streaming,69.0,1,40,3.7,0,299.05,3,No,No,No
3236,7301-ABVAD,No,72,,Yes,8.29,Yes,Yes,Cable,13,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.6,6350.5,0.0,0.0,596.88,Female,37,Valley Village,0,4530,1,0,3.0,Streaming,109.0,1,40,8.0,0,6947.38,3,No,No,No
3237,0303-UNCIP,No,41,Offer B,Yes,37.55,Yes,Yes,DSL,30,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,65.0,2531.8,0.0,0.0,1539.55,Male,35,Claremont,0,5043,1,0,3.5,Contract related,100.0,1,40,5.9,0,4211.35,4,No,No,No
3238,4075-JFPGR,Yes,51,Offer B,Yes,21.07,No,Yes,Fiber Optic,46,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,93.5,4619.55,0.0,0.0,1074.57,Female,27,Rancho Cucamonga,0,5561,1,0,3.0,Payment related,15.0,1,40,6.3,2,5694.12,3,No,Yes,No
3239,3675-YDUPJ,No,10,Offer D,Yes,1.98,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.85,193.05,0.0,0.0,19.8,Male,29,Rancho Cucamonga,0,3768,0,0,3.222222222222222,Contract related,93.0,1,40,3.7,0,212.85000000000002,4,No,No,No
3240,7017-VFHAY,Yes,61,Offer B,Yes,20.01,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,115.1,7008.15,0.0,841.0,1220.61,Female,42,Glendora,0,6090,1,0,3.444444444444445,Admin Support,20.0,1,40,7.0,3,8228.76,3,No,Yes,Yes
3241,6655-LHBYW,No,50,Offer B,Yes,19.8,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,114.35,5791.1,0.0,1216.0,990.0,Male,46,Glendora,0,5068,2,0,3.555555555555555,Contract related,47.0,1,40,5.9,0,6791.1,3,No,No,No
3242,8645-KWHJO,No,14,Offer D,No,0.0,No,Yes,Fiber Optic,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,771.95,0.0,0.0,0.0,Male,47,San Gabriel,0,4900,2,0,3.0,Streaming,36.0,1,40,4.3,0,771.95,3,No,No,No
3243,4130-MZLCC,No,5,,Yes,43.02,No,Yes,Fiber Optic,42,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.55,244.75,0.0,103.0,215.1,Female,24,Temple City,0,2739,1,0,3.333333333333333,Streaming,50.0,1,40,3.7,0,459.85,3,No,No,No
3244,3727-OWVYD,No,35,,Yes,38.38,No,Yes,Fiber Optic,82,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,61.2,2021.2,0.0,0.0,1343.3,Male,24,Campo,0,2075,3,0,4.166666666666667,Payment related,85.0,1,40,5.4,0,3364.5,3,No,No,No
3245,2294-SALNE,Yes,23,Offer D,Yes,16.63,No,Yes,Fiber Optic,22,No,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,86.8,1940.8,0.0,0.0,382.49,Male,51,Chula Vista,0,3200,0,0,4.333333333333333,Contract related,70.0,1,40,5.0,2,2413.29,4,No,Yes,No
3246,1563-IWQEX,No,12,,Yes,18.71,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,220.35,0.0,0.0,224.52,Female,43,Chula Vista,0,5715,0,0,4.5,Contract related,16.0,1,40,4.3,0,444.87,3,No,No,No
3247,6556-DBKZF,Yes,71,,Yes,9.4,No,Yes,Fiber Optic,10,No,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,76.05,5436.45,0.0,0.0,667.4,Female,38,Chula Vista,0,5841,0,0,4.833333333333333,Streaming,96.0,1,40,8.0,6,6103.849999999999,5,No,Yes,Yes
3248,8181-YHCMF,Yes,68,,No,0.0,No,Yes,Cable,15,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.3,4109.0,0.0,61.64,0.0,Female,44,La Mesa,0,4864,0,0,4.4,Payment related,50.0,1,40,7.0,8,4109.0,4,No,Yes,No
3249,2240-HSJQD,No,38,,Yes,1.27,Yes,Yes,Cable,13,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.85,3141.7,0.0,0.0,48.26,Male,44,La Mesa,0,3571,0,0,4.6,Streaming,64.5,1,40,5.4,0,3189.96,5,No,No,Yes
3250,4091-TVOCN,No,48,Offer B,Yes,2.53,Yes,Yes,DSL,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.75,3682.45,0.0,22.09,121.44,Male,51,Potrero,0,2257,3,0,4.333333333333333,Contract related,52.0,1,40,5.9,0,3843.89,3,No,No,No
3251,1557-EMYVT,No,43,Offer B,Yes,24.85,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.05,4895.1,10.76,0.0,1068.55,Female,25,Tecate,0,4115,1,0,4.0,Contract related,63.0,1,40,5.9,0,5952.89,4,No,No,No
3252,6745-JEFZB,Yes,35,,Yes,23.85,Yes,Yes,Fiber Optic,10,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,91.5,3236.35,40.79,0.0,834.75,Male,64,El Cajon,0,3617,3,0,3.625,Technical Support,93.0,1,40,5.4,2,4120.3099999999995,4,No,Yes,No
3253,2379-GYFLQ,No,46,,Yes,22.13,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,94.9,4422.95,24.08,973.0,1017.98,Male,31,Oceanside,0,5316,0,0,3.0,Technical Support,58.0,1,40,5.9,0,5416.849999999999,4,No,No,No
3254,2088-IEBAU,No,68,,Yes,21.82,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,88.15,6148.45,36.29,123.0,1483.76,Female,63,Poway,0,5531,0,0,3.0,Contract related,35.0,1,40,7.0,0,7595.92,3,No,No,No
3255,7982-VCELR,No,36,,Yes,19.64,No,Yes,Cable,71,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.8,3565.65,30.26,0.0,707.04,Female,20,Ramona,0,2807,1,0,3.0,Payment related,105.0,1,40,5.4,0,4242.43,4,No,No,No
3256,9639-BUJXT,No,63,,Yes,35.35,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.5,1328.15,15.62,0.0,2227.05,Male,50,Santee,0,5997,3,0,5.0,Contract related,50.0,1,40,7.0,0,3539.5800000000004,5,No,No,No
3257,5924-SNGKP,No,41,,Yes,6.61,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.25,865.0,46.78,0.0,271.01,Female,39,Solana Beach,0,3972,2,2,4.333333333333333,Contract related,114.0,1,40,5.9,0,1089.23,4,No,No,No
3258,8966-SNIZF,Yes,70,,Yes,23.52,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.45,1303.5,14.49,0.0,1646.4,Female,26,Vista,0,5540,0,0,3.666666666666667,Technical Support,105.0,1,40,7.0,9,2935.41,4,No,Yes,No
3259,0513-RBGPE,Yes,37,,Yes,4.5,Yes,Yes,DSL,9,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,62.8,2278.75,16.97,0.0,166.5,Male,57,Rancho Santa Fe,0,5229,1,0,3.0,Payment related,87.0,1,40,5.4,6,2428.28,3,No,Yes,No
3260,8984-EYLLL,Yes,64,,Yes,40.18,Yes,Yes,Fiber Optic,30,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,6823.4,23.67,204.7,2571.52,Male,29,San Diego,0,5682,1,0,3.222222222222222,Admin Support,97.0,1,40,7.0,5,9371.25,4,No,Yes,No
3261,0104-PPXDV,Yes,58,,Yes,18.37,No,Yes,Fiber Optic,18,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.3,2878.55,10.23,0.0,1065.46,Male,61,San Diego,0,5232,3,0,3.666666666666667,Technical Support,11.0,1,40,6.3,10,3933.78,5,No,Yes,No
3262,7302-ZHMHP,No,1,,Yes,22.37,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.15,19.15,0.0,0.0,22.37,Female,35,Coronado,0,2577,0,0,3.8,Admin Support,123.0,1,40,3.7,0,41.519999999999996,5,No,No,No
3263,6563-VRERX,Yes,33,,Yes,34.22,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.6,690.25,0.0,0.0,1129.26,Male,63,San Diego,0,5212,0,0,3.2,Contract related,78.0,1,40,5.4,2,1819.51,5,No,Yes,No
3264,6862-CQUMB,No,37,,Yes,21.84,No,Yes,DSL,41,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,96.1,3646.8,0.0,0.0,808.08,Male,28,San Diego,0,2640,0,0,4.0,Payment related,86.0,1,40,5.4,0,4454.88,4,No,No,No
3265,8782-LKFPK,No,44,,Yes,44.92,Yes,Yes,Fiber Optic,16,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.4,4063.0,0.0,0.0,1976.48,Male,50,Beaumont,0,4751,1,0,4.0,Streaming,37.0,1,40,5.9,0,6039.48,4,No,No,No
